"SGL_UF","MUNICIPIO","ELEICAO","NOME","DT_NASC","SEXO","SGL_PARTIDO","VV1T","eleito"
"PB","MOGEIRO",2004,"MARIA LEONARDO DE LIMA","1927-02-22","Feminino","PMDB",10.3204780010864,0
"PB","MOGEIRO",2008,"ANTONIO JOSE FERREIRA","1972-07-18","MASCULINO","PRP",62.74,1
"PB","MOGEIRO",2008,"JOSE DE ARIMATEIA DO NASCIMENTO","1971-12-12","MASCULINO","PSDB",37.26,0
"PB","MONTADAS",2004,"JOAQUIM PEDRO DE SANTANA","1945-06-15","Masculino","PT",14.4045368620038,0
"PB","MONTADAS",2004,"JOSE DE ARIMATEIA SOUZA","1954-02-26","Masculino","PFL",85.5954631379962,1
"PB","MONTADAS",2008,"LINDEMBERGUE SOUZA SILVA","1975-01-22","MASCULINO","DEM",59.35,1
"PB","MONTADAS",2008,"MACIEL NUNES DUARTE","1952-03-26","MASCULINO","PMDB",40.65,0
"PB","MONTE HOREBE",2004,"ERIVAN DIAS GUARITA","1952-07-12","Masculino","PFL",66.7325949367088,1
"PB","MONTE HOREBE",2004,"FRANCISCO BENEDITO SOBRINHO","1963-11-28","Masculino","PT",33.2674050632911,0
"PB","MONTE HOREBE",2008,"ERIVAN DIAS GUARITA","1952-07-12","MASCULINO","DEM",54.08,1
"PB","MONTE HOREBE",2008,"FRANCISCO BENEDITO SOBRINHO","1963-11-28","MASCULINO","PT",45.92,0
"PB","MONTEIRO",2004,"JOAO HENRIQUE DE SOUZA","1943-01-08","Masculino","PPS",45.1430922019157,0
"PB","MONTEIRO",2004,"MARIA DE LOURDES ARAGAO CORDEIRO","1945-02-19","Feminino","PDT",54.8569077980843,1
"PB","MONTEIRO",2008,"EDNACE ALVES SILVESTRE HENRIQUE","1958-09-04","FEMININO","PSDB",54.09,1
"PB","MONTEIRO",2008,"MARIA DE LOURDES ARAGAO CORDEIRO","1945-02-19","FEMININO","PMDB",45.25,0
"PB","MULUNGU",2004,"ACHILLES LEAL FILHO","1958-07-11","Masculino","PDT",42.9117602079829,0
"PB","MULUNGU",2004,"JOSE LEONEL DE MOURA","1955-09-19","Masculino","PSDB",56.4306468879033,1
"PB","MULUNGU",2008,"CLOVIS MARINHO FALCAO LEAL","1976-03-15","MASCULINO","PDT",41.61,0
"PB","MULUNGU",2008,"JOSE LEONEL DE MOURA","1955-09-19","MASCULINO","PSDB",50.56,1
"PB","NATUBA",2004,"ANTONIO DINOA CABRAL","1932-08-02","Masculino","PDT",50.2069536423841,1
"PB","NATUBA",2004,"JANETE SANTOS SOUZA DA SILVA","1971-07-03","Feminino","PL",49.7930463576159,0
"PB","NATUBA",2008,"ANTONIO DINOA CABRAL","1932-08-12","MASCULINO","PDT",44,0
"PB","NATUBA",2008,"JOSEVALDO ALVES DA SILVA","1975-03-10","MASCULINO","PSB",56,1
"PB","NAZAREZINHO",2004,"FRANCISCO ASSIS BRAGA JUNIOR","1953-05-20","Masculino","PSDB",39.5174371451744,0
"PB","NAZAREZINHO",2004,"FRANCISCO GILSON MENDES LUIZ","1964-01-27","Masculino","PFL",60.4825628548256,1
"PB","NAZAREZINHO",2008,"FRANCISCO ASSIS BRAGA JUNIOR","1953-05-20","MASCULINO","PTB",50.7,1
"PB","NAZAREZINHO",2008,"FRANCISCO GILSON MENDES LUIZ","1964-01-27","MASCULINO","DEM",47.95,0
"PB","NOVA FLORESTA",2004,"JOSE ZITO DE FARIAS ANDRADE","1955-08-08","Masculino","PSDB",54.8466026726896,1
"PB","NOVA FLORESTA",2004,"MARIA DE FATIMA DANTAS AZEVEDO","1953-05-09","Feminino","PMDB",45.1533973273104,0
"PB","NOVA FLORESTA",2008,"JOAO  ELIAS DA SILVEIRA NETO AZEVEDO","1971-10-01","MASCULINO","DEM",40.77,1
"PB","NOVA FLORESTA",2008,"JOSE ZITO DE FARIAS ANDRADE","1955-08-08","MASCULINO","PSDB",30.55,0
"PB","NOVA OLINDA",2004,"FRANCISCO ROZADO DA SILVA","1939-01-15","Masculino","PTB",55.5804195804196,1
"PB","NOVA OLINDA",2004,"MARIA DO CARMO SILVA","1937-10-10","Feminino","PSDB",44.4195804195804,0
"PB","NOVA OLINDA",2008,"MARIA DO CARMO SILVA","1937-10-10","FEMININO","PSDB",45.65,0
"PB","NOVA OLINDA",2008,"MARIA GALDINO IRMA","1967-01-17","FEMININO","DEM",54.35,1
"PB","NOVA PALMEIRA",2004,"JOSE PETRONILO DE ARAUJO","1968-04-11","Masculino","PFL",51.9778481012658,1
"PB","NOVA PALMEIRA",2004,"VALERIA MARIA DE MEDEIROS SANTOS","1964-10-17","Feminino","PTB",48.0221518987342,0
"PB","NOVA PALMEIRA",2008,"EIJKMAN DE MEDEIROS SANTOS","1978-02-18","MASCULINO","PMDB",46.35,0
"PB","NOVA PALMEIRA",2008,"JOSE PETRONILO DE ARAUJO","1968-04-11","MASCULINO","PP",53.65,1
"PB","OLHO D AGUA",2008,"FRANCISCO DE ASSIS CARVALHO","1946-09-06","MASCULINO","PSDB",51.65,1
"PB","OLHO D AGUA",2008,"GENOILTON JOAO DE CARVALHO ALMEIDA","1951-07-30","MASCULINO","PMDB",42.06,0
"PB","OLIVEDOS",2004,"FRANCISCO DE ASSIS GONZAGA","1954-11-08","Masculino","PSDB",46.1726384364821,0
"PB","OLIVEDOS",2004,"JOSIMAR GONCALVES COSTA","1961-12-05","Masculino","PFL",53.8273615635179,1
"PB","OLIVEDOS",2008,"DANILO CORREIA DE MELO","1981-07-25","MASCULINO","PTB",30.81,0
"PB","OLIVEDOS",2008,"JOSIMAR GONCALVES COSTA","1961-12-05","MASCULINO","PMDB",69.19,1
"PB","OURO VELHO",2004,"INACIO AMARO DOS SANTOS FILHO","1965-03-17","Masculino","PDT",52.0680147058823,1
"PB","OURO VELHO",2004,"JACINTO DANTAS NETO","1960-02-05","Masculino","PMDB",47.9319852941176,0
"PB","OURO VELHO",2008,"FERNANDO FRANCISCO DE ARAUJO","1954-09-30","MASCULINO","PMDB",43.6,0
"PB","OURO VELHO",2008,"INACIO AMARO DOS SANTOS FILHO","1965-03-17","MASCULINO","PDT",56.4,1
"PB","PARARI",2004,"JOSE TADEU AIRES CALUETE","1961-02-22","Masculino","PTB",78.0526735833999,1
"PB","PARARI",2004,"JOSELIA DE OLIVEIRA FRANCO","1974-01-10","Feminino","PSDB",21.9473264166002,0
"PB","PARARI",2008,"CLAYTON RANIERE PEQUENO DE QUEIROZ","1976-07-24","MASCULINO","PSDB",17.27,0
"PB","PARARI",2008,"SOLANGE AIRES CALUETE GUIMARAES","1969-12-12","FEMININO","DEM",82.73,1
"PB","PASSAGEM",2004,"AGAMENON BALDUINO DA NOBREGA","1945-12-06","Masculino","PSDB",58.4375,1
"PB","PASSAGEM",2004,"DENIS ALBUQUERQUE DA COSTA","1975-01-21","Masculino","PL",41.5625,0
"PB","PASSAGEM",2008,"AGAMENON BALDUINO DA NOBREGA","1945-12-06","MASCULINO","PSDB",58.41,1
"PB","PASSAGEM",2008,"MAGNO DA SILVA MARTINS","1981-09-06","MASCULINO","PT",41.59,0
"PB","PATOS",2004,"DINEUDES POSSIDONIO DE MELO","1966-02-06","Masculino","PFL",43.6885974890897,0
"PB","PATOS",2004,"NABOR WANDERLEY DA NOBREGA FILHO","1965-09-14","Masculino","PMDB",56.3114025109103,1
"PB","PATOS",2008,"MARIA DO SOCORRO MARQUES DANTAS","1934-03-19","FEMININO","PPS",2.18,0
"PB","PATOS",2008,"NABOR WANDERLEY DA NOBREGA FILHO","1965-09-14","MASCULINO","PMDB",97.33,1
"PB","PAULISTA",2004,"CARLOS ALBERTO SOARES DE OLIVEIRA","1941-05-14","Masculino","PSDB",48.3317825335637,0
"PB","PAULISTA",2004,"SABINIANO FERNANDES DE MEDEIROS","1939-12-12","Masculino","PTB",51.6682174664363,1
"PB","PAULISTA",2008,"CARLOS ALBERTO SOARES DE OLIVEIRA","1941-05-14","MASCULINO","PR",49.7,0
"PB","PAULISTA",2008,"SEVERINO PEREIRA DANTAS","1957-01-27","MASCULINO","PTB",50.3,1
"PB","PEDRA BRANCA",2004,"ANTONIO BASTOS SOBRINHO","1964-01-16","Masculino","PTB",58.5578747628083,1
"PB","PEDRA BRANCA",2004,"MOISES EPAMINONDAS TEOTONIO","1960-12-29","Masculino","PP",41.4421252371917,0
"PB","PEDRA BRANCA",2008,"FABNIZA LUCIA RODRIGUES JO","1978-11-10","FEMININO","DEM",41.98,0
"PB","PEDRA BRANCA",2008,"JOSE DE ANCHIETA NOIA","1950-02-26","MASCULINO","PTB",58.02,1
"PB","PEDRA LAVRADA",2004,"JOSE ANTONIO VASCONCELOS DA COSTA","1965-03-05","Masculino","PFL",58.1637072325682,1
"PB","PEDRA LAVRADA",2004,"MANOEL RODRIGUES DE LIMA","1934-09-07","Masculino","PP",41.8362927674318,0
"PB","PEDRA LAVRADA",2008,"JOSE ANTONIO VASCONCELOS DA COSTA","1965-03-05","MASCULINO","DEM",59.2,1
"PB","PEDRA LAVRADA",2008,"SEBASTIAO DE VASCONCELOS PORTO","1948-12-12","MASCULINO","PSDB",37.66,0
"PB","PEDRAS DE FOGO",2004,"LUIZ FRANCISCO DE VASCONCELOS","1934-07-02","Masculino","PL",32.5323475046211,0
"PB","PEDRAS DE FOGO",2004,"MARIA CLARICE RIBEIRO BORBA","1940-10-15","Feminino","PMDB",53.49881172432,1
"PB","PEDRAS DE FOGO",2008,"DERIVALDO ROMAO DOS SANTOS","1964-06-01","MASCULINO","PT",43.52,0
"PB","PEDRAS DE FOGO",2008,"MARIA CLARICE RIBEIRO BORBA","1940-10-15","FEMININO","PMDB",55.9,1
"PB","PEDRO REGIS",2004,"SEVERINO BATISTA DE CARVALHO","1942-05-21","Masculino","PSDB",51.1612251767082,1
"PB","PEDRO REGIS",2004,"VIRGILIO RIBEIRO DA SILVA FILHO","1952-05-31","Masculino","PMDB",48.8387748232918,0
"PB","PEDRO REGIS",2008,"SEVERINO BATISTA DE CARVALHO","1942-05-21","MASCULINO","PSDB",59.56,1
"PB","PEDRO REGIS",2008,"VIRGILIO RIBEIRO DA SILVA FILHO","1952-05-30","MASCULINO","PMDB",40.44,0
"PB","PIANCO",2004,"ERNANE MOREIRA DE CALDAS                                              ","1949-02-28","Não informado","PTB",40.353680622137,0
"PB","PIANCO",2004,"FLAVIA SERRA GALDINO","1966-02-11","Feminino","PP",41.7279215936934,1
"PB","PIANCO",2008,"EDVALDO LEITE DE CALDAS","1943-10-14","MASCULINO","PTB",40.58,0
"PB","PIANCO",2008,"FLAVIA SERRA GALDINO","1966-02-11","FEMININO","PP",59.42,1
"PB","PICUI",2004,"ACACIO ARAUJO DANTAS","1963-11-27","Masculino","PTB",37.1692998036833,0
"PB","PICUI",2004,"RUBENS GERMANO COSTA","1954-12-18","Masculino","PSDB",39.4970552491353,1
"PB","PICUI",2008,"JOAO BATISTA BALDUINO JUNIOR","1983-11-23","MASCULINO","PMDB",39.66,0
"PB","PICUI",2008,"RUBENS GERMANO COSTA","1954-12-18","MASCULINO","PSDB",59.19,1
"PB","PILAR",2004,"JOSE BENICIO DE ARAUJO FILHO","1951-12-13","Masculino","PFL",50.3167980219441,1
"PB","PILAR",2004,"VIRGINIA MARIA PEIXOTO VELLOSO BORGES","1946-12-08","Feminino","PP",47.8751352186679,0
"PB","PILAR",2008,"VALDENICE DE SALES PAIVA","1954-11-09","FEMININO","PMDB",39.03,0
"PB","PILAR",2008,"VIRGINIA MARIA PEIXOTO VELLOSO BORGES","1946-12-08","FEMININO","PP",60.97,1
"PB","PILOES",2004,"IREMAR FLOR DE SOUZA","1955-03-18","Masculino","PPS",60.7825895801275,1
"PB","PILOES",2004,"MICHELINE AMARANTE MAIA","1974-05-03","Feminino","PFL",25.1044185535282,0
"PB","PILOES",2008,"ADRIANA APARECIDA SOUZA DE ANDRADE","1975-09-08","FEMININO","PR",49.65,0
"PB","PILOES",2008,"FELIX ANTONIO MENEZES DA CUNHA","1961-07-16","MASCULINO","PP",50.35,1
"PB","PILOEZINHOS",2004,"ALESSANDRO ALVES DA SILVA","1972-03-30","Masculino","PFL",55.9253246753247,1
"PB","PILOEZINHOS",2004,"HUMBERTO ALVES DE SOUZA","1957-08-07","Masculino","PMDB",44.0746753246753,0
"PB","PILOEZINHOS",2008,"GERALDO MENDES DA SILVA JUNIOR","1969-03-24","MASCULINO","DEM",52.94,1
"PB","PILOEZINHOS",2008,"ROSINALDO LUCENA MENDES","1967-12-25","MASCULINO","PMDB",47.06,0
"PB","PIRPIRITUBA",2004,"JOSIVALDA MATIAS DE SOUSA","1969-03-10","Feminino","PMDB",46.1481205805731,1
"PB","PIRPIRITUBA",2004,"LUIS SALUSTIANO DE MEDEIROS","1931-05-24","Masculino","PFL",42.4823222925195,0
"PB","PIRPIRITUBA",2008,"JOSIVALDA MATIAS DE SOUSA","1969-03-10","FEMININO","PMDB",46.8,0
"PB","PIRPIRITUBA",2008,"RINALDO DE LUCENA GUEDES","1963-06-10","MASCULINO","PSB",52.9,1
"PB","PITIMBU",2004,"HERCULES ANTONIO PESSOA RIBEIRO","1964-05-29","Masculino","PTB",49.4095418044402,1
"PB","PITIMBU",2004,"JOSE ROMULO CARNEIRO DE ALBUQUERQUE NETO","1948-02-08","Masculino","PP",38.6553298693119,0
"PB","PITIMBU",2008,"JOSE ROMULO CARNEIRO DE ALBUQUERQUE","1948-02-08","MASCULINO","PP",51.84,1
"PB","PITIMBU",2008,"LEONARDO JOSE BARBALHO CARNEIRO","1964-07-23","MASCULINO","PTB",48.16,0
"PB","POCINHOS",2004,"ADRIANO CEZAR GALDINO DE ARAUJO","1960-10-21","Masculino","PSDB",54.0083528572884,1
"PB","POCINHOS",2004,"CARLOS ROBERTO ALVES FILHO","1962-10-29","Masculino","PFL",44.8711418967098,0
"PB","POCINHOS",2008,"ARTHUR BOMFIM GALDINO DE ARAUJO","1983-12-24","MASCULINO","PSDB",55.17,1
"PB","POCINHOS",2008,"CARLOS ROBERTO ALVES FILHO","1962-10-29","MASCULINO","PMDB",43.61,0
"PB","POCO DANTAS",2004,"HELIO DE ALMEIDA FREITAS MACHADO","1958-04-25","Masculino","PSDB",26.9162995594714,0
"PB","POCO DANTAS",2004,"ITAMAR MOREIRA FERNANDES","1959-06-23","Masculino","PMDB",73.0837004405286,1
"PB","POCO DANTAS",2008,"GENTIL ALVES DE FREITAS","1957-04-26","MASCULINO","DEM",7.48,0
"PB","POCO DANTAS",2008,"ITAMAR MOREIRA FERNANDES","1959-06-23","MASCULINO","PMDB",92.52,1
"PB","POCO DE JOSE DE MOURA",2004,"AURILEIDE EGIDIO DE MOURA","1963-07-11","Feminino","PFL",74.9063670411985,1
"PB","POCO DE JOSE DE MOURA",2004,"GERALDO WILSON DE ANDRADE","1959-03-15","Masculino","PSDB",25.0936329588015,0
"PB","POCO DE JOSE DE MOURA",2008,"MANOEL ALVES NETO","1937-11-04","MASCULINO","DEM",51.94,1
"PB","POCO DE JOSE DE MOURA",2008,"PAULO BRAZ DE MOURA","1959-01-25","MASCULINO","PTB",48.06,0
"PB","POMBAL",2004,"JARIO VIEIRA FEITOSA","1973-02-11","Masculino","PT",53.7629511556416,1
"PB","POMBAL",2004,"OSEAS MARTINS FERREIRA","1945-02-19","Masculino","PTB",39.6675395650689,0
"PB","POMBAL",2008,"MAYENNE VAN BANDEIRA DE LACERDA","1962-07-29","FEMININO","PMDB",47.88,0
"PB","POMBAL",2008,"YASNAYA POLLYANNA DANTAS WERTON","1977-07-18","FEMININO","PT",52.12,1
"PB","PRATA",2004,"JOAO PEDRO SALVADOR DE LIMA","1966-06-27","Masculino","PTB",47.3067057530231,0
"PB","PRATA",2004,"MARCEL NUNES DE FARIAS","1964-11-15","Masculino","PSDB",52.2902161964089,1
"PB","PRATA",2008,"ANTONIO COSTA NOBREGA JUNIOR","1974-10-26","MASCULINO","PMDB",43.63,0
"PB","PRATA",2008,"MARCEL NUNES DE FARIAS","1964-11-15","MASCULINO","PSDB",55.08,1
"PB","PRINCESA ISABEL",2004,"JOSE SIDNEY OLIVEIRA","1953-01-09","Masculino","PSDB",63.6125654450262,1
"PB","PRINCESA ISABEL",2004,"THIAGO PEREIRA DE SOUSA SOARES","1982-02-14","Masculino","PMDB",36.3874345549738,0
"PB","PRINCESA ISABEL",2008,"JOSE NOMINANDO DINIZ","1952-06-08","MASCULINO","PSDB",48.04,0
"PB","PRINCESA ISABEL",2008,"THIAGO PEREIRA DE SOUSA SOARES","1982-02-14","MASCULINO","PMDB",51.96,1
"PB","PUXINANA",2004,"ABELARDO ANTONIO COUTINHO","1952-10-15","Masculino","PL",46.411548413455,1
"PB","PUXINANA",2004,"CRISTOVAM LIMEIRA DE QUEIROZ","1939-09-23","Masculino","PFL",40.8824731036361,0
"PB","PUXINANA",2008,"ABELARDO ANTONIO COUTINHO","1952-10-15","MASCULINO","PR",80.38,1
"PB","PUXINANA",2008,"HELIO MONTEIRO LIMA","1960-05-30","MASCULINO","PSB",18.52,0
"PB","QUEIMADAS",2004,"PEDRO SAULO PEREIRA DOS SANTOS","1949-11-12","Masculino","PTB",46.7199368649502,0
"PB","QUEIMADAS",2004,"SAULO LEAL ERNESTO DE MELO","1946-12-26","Masculino","PSB",48.0467593962711,1
"PB","QUEIMADAS",2008,"JACO MOREIRA MACIEL","1977-03-20","MASCULINO","PDT",39.33,0
"PB","QUEIMADAS",2008,"JOSE CARLOS DE SOUSA REGO","1968-06-19","MASCULINO","PTB",39.6,1
"PB","QUIXABA",2004,"JULIO CEZAR DE MEDEIROS BATISTA","1965-12-26","Masculino","PFL",48.6133768352365,0
"PB","QUIXABA",2004,"MARLI DA SILVA CANDEIA","1951-07-21","Feminino","PTB",51.3866231647635,1
"PB","QUIXABA",2008,"EDMILSON PEREIRA LIMA","1929-02-10","MASCULINO","DEM",20.23,0
"PB","QUIXABA",2008,"JULIO CEZAR DE MEDEIROS BATISTA","1965-12-26","MASCULINO","PMDB",79.77,1
"PB","REMIGIO",2004,"JOSE PASSOS DA COSTA","1947-05-07","Masculino","PFL",51.5914383941444,1
"PB","REMIGIO",2004,"LUIS CLAUDIO REGIS MARINHO","1966-06-10","Masculino","PP",48.4085616058556,0
"PB","REMIGIO",2008,"JOSE PASSOS DA COSTA","1947-05-07","MASCULINO","PTB",41.59,0
"PB","REMIGIO",2008,"LUIS CLAUDIO REGIS MARINHO","1966-06-10","MASCULINO","PP",55.03,1
"PB","RIACHAO",2004,"ADELAIDO MARCELINO PEREIRA","1956-04-15","Masculino","PMDB",13.1055583885773,0
"PB","RIACHAO",2004,"PAULO DA CUNHA TORRES","1965-07-28","Masculino","PTB",86.8944416114227,1
"PB","RIACHAO",2008,"FABIO MOURA DE MOURA","1964-12-01","MASCULINO","PTB",46.72,0
"PB","RIACHAO",2008,"PAULO DA CUNHA TORRES","1965-07-28","MASCULINO","PMDB",53.28,1
"PB","RIACHAO DO BACAMARTE",2004,"ERIVALDO GUEDES AMARAL","1960-01-28","Masculino","PMDB",53.8958570885595,1
"PB","RIACHAO DO BACAMARTE",2004,"JOSE LEONARDO MOTA DE VASCONCELOS","1971-12-04","Masculino","PL",46.1041429114405,0
"PB","RIACHAO DO BACAMARTE",2008,"JOSE DE ARIMATEA DA SILVA","1974-02-02","MASCULINO","DEM",45.58,0
"PB","RIACHAO DO BACAMARTE",2008,"JOSE GIL MOTA TITO","1940-11-30","MASCULINO","PSDB",54.42,1
"PB","RIACHAO DO POCO",2004,"JOSE CONSTANCIO SOBRINHO","1940-12-24","Masculino","PSDB",48.1118373275236,0
"PB","RIACHAO DO POCO",2004,"MARIA AUXILIADORA DIAS DO REGO","1972-10-03","Feminino","PFL",51.8881626724764,1
"PB","RIACHAO DO POCO",2008,"JOSE FERREIRA DE SOUZA","1951-04-04","MASCULINO","PMDB",31.6,0
"PB","RIACHAO DO POCO",2008,"MARIA AUXILIADORA DIAS DO REGO","1972-10-03","FEMININO","DEM",68.4,1
"PB","RIACHO DE SANTO ANTONIO",2004,"FERNANDO ALVES FERREIRA","1944-12-18","Masculino","PMDB",34.881825590872,0
"PB","RIACHO DE SANTO ANTONIO",2004,"JOSE ROBERTO DE LIMA","1967-12-06","Masculino","PTB",65.1181744091279,1
"PB","RIACHO DE SANTO ANTONIO",2008,"JOSE IVANILSON COSTA","1974-03-14","MASCULINO","PT",38.83,0
"PB","RIACHO DE SANTO ANTONIO",2008,"JOSE ROBERTO DE LIMA","1967-12-06","MASCULINO","PTB",61.17,1
"PB","RIACHO DOS CAVALOS",2004,"ROSEMERE SUASSUNA SALDANHA","1949-08-14","Feminino","PFL",45.4721294179708,0
"PB","RIACHO DOS CAVALOS",2004,"SEBASTIAO PEREIRA PRIMO","1962-01-20","Masculino","PSDB",54.5278705820292,1
"PB","RIACHO DOS CAVALOS",2008,"NAPOLEAO SUASSUNA LAUREANO","1959-03-23","MASCULINO","PTB",41.89,0
"PB","RIACHO DOS CAVALOS",2008,"SEBASTIAO PEREIRA PRIMO","1962-01-20","MASCULINO","PSDB",58.11,1
"PB","RIO TINTO",2004,"MAGNA CELI FERNANDES GERBASI","1966-09-01","Feminino","PMDB",59.281531887957,1
"PB","RIO TINTO",2004,"VANIA CARMEN LISBOA DE ALMEIDA BRAGA","1966-10-11","Feminino","PTB",40.718468112043,0
"PB","RIO TINTO",2008,"MAGNA CELI FERNANDES GERBASI","1966-09-01","FEMININO","PMDB",75.21,1
"PB","RIO TINTO",2008,"SEVERINO ALVES PESSOA","1954-10-29","MASCULINO","PSDB",17.6,0
"PB","SALGADINHO",2004,"DAMIAO BALDUINO DA NOBREGA","1969-09-12","Masculino","PSDB",51.7482517482517,1
"PB","SALGADINHO",2004,"JOSE BEZERRA DA NOBREGA","1968-10-16","Masculino","PMDB",48.2517482517483,0
"PB","SALGADINHO",2008,"DEBORA CRISTIANE FARIAS MORAIS","1976-03-07","FEMININO","PSDB",53.83,1
"PB","SALGADINHO",2008,"JOSE BEZERRA DA NOBREGA","1968-10-16","MASCULINO","PMDB",46.17,0
"PB","SALGADO DE SAO FELIX",2004,"APOLINARIO DOS ANJOS NETO","1966-12-30","Masculino","PSDB",60.1805869074492,1
"PB","SALGADO DE SAO FELIX",2004,"NILTON MARQUES BESERRA","1943-05-18","Masculino","PTB",37.5620767494357,0
"PB","SALGADO DE SAO FELIX",2008,"ADAURIO ALMEIDA","1947-09-13","MASCULINO","DEM",56.22,1
"PB","SALGADO DE SAO FELIX",2008,"APOLINARIO DOS ANJOS NETO","1966-12-30","MASCULINO","PSDB",43.78,0
"PB","SANTA CECILIA",2008,"MARCELO DE SOUSA AGUIAR","1985-02-09","MASCULINO","PMDB",26.68,0
"PB","SANTA CECILIA",2008,"ROBERTO FLORENTINO PESSOA","1970-11-25","MASCULINO","PSDB",69.7,1
"PB","SANTA CECILIA DE UMBUZEIRO",2004,"ANTONIO EDIVALDO GOMES","1958-01-20","Masculino","PSDB",54.1379310344828,1
"PB","SANTA CECILIA DE UMBUZEIRO",2004,"TEOFILO JOSE DE SOUSA E SILVA","1955-04-26","Masculino","PDT",45.8620689655172,0
"PB","SANTA CRUZ",2004,"FRANCISCO FERREIRA SOBRINHO","1950-03-14","Masculino","PSDB",52.9047934614535,1
"PB","SANTA CRUZ",2004,"SEVERINO GOMES DA SILVA","1960-12-09","Masculino","PFL",47.0952065385465,0
"PB","SANTA CRUZ",2008,"FRANCISCO FERREIRA SOBRINHO","1950-03-14","MASCULINO","PSDB",48.59,0
"PB","SANTA CRUZ",2008,"RAIMUNDO ANTUNES BATISTA","1965-04-05","MASCULINO","PT",51.41,1
"PB","SANTA HELENA",2004,"ANTONIO VERISSIMO DANTAS","1958-08-02","Masculino","PMDB",39.7228033472803,0
"PB","SANTA HELENA",2004,"ELAIR DINIZ BRASILEIRO","1939-10-04","Masculino","PSDB",59.7280334728033,1
"PB","SANTA HELENA",2008,"ELAIR DINIZ BRASILEIRO","1939-10-04","MASCULINO","PSDB",68.42,1
"PB","SANTA HELENA",2008,"VERA LUCIA SOARES DE OLIVEIRA CLAUDINO","1959-07-10","FEMININO","DEM",25.4,0
"PB","SANTA INES",2004,"ADJEFFERSON KLEBER VIEIRA DINIZ","1979-03-08","Masculino","PFL",55.990694067468,1
"PB","SANTA INES",2004,"ALGACY FERNANDO VIEIRA DE LORENA E SA","1961-04-04","Masculino","PL",44.009305932532,0
"PB","SANTA INES",2008,"ADJEFFERSON KLEBER VIEIRA DINIZ","1979-03-08","MASCULINO","DEM",56.24,1
"PB","SANTA INES",2008,"JOAO NILDO LEITE","1952-03-09","MASCULINO","PDT",43.76,0
"PB","SANTA LUZIA",2004,"ANTONIO IVO DE MEDEIROS","1948-05-19","Masculino","PTB",56.4514305100079,1
"PB","SANTA LUZIA",2004,"HEUDER ROMERO LIBERALINO DA NOBREGA","1971-05-19","Masculino","PMDB",43.5485694899921,0
"PB","SANTA LUZIA",2008,"FRANCISCO SERAPHICO FERRAZ DA NOBREGA","1947-10-22","MASCULINO","PMDB",47.03,0
"PB","SANTA LUZIA",2008,"JOSE ADEMIR PEREIRA DE MORAIS","1953-03-15","MASCULINO","DEM",52.97,1
"PB","SANTA RITA",2004,"MARCUS ODILON RIBEIRO COUTINHO","1939-04-26","Masculino","PDT",60.0518074489813,1
"PB","SANTA RITA",2004,"REGINALDO  PEREIRA  DA  COSTA","1940-10-28","Masculino","PSDB",33.292927951115,0
"PB","SANTA RITA",2008,"ANA CRISTINA ALEXANDRE DE SOUZA","1981-08-23","FEMININO","PTB",47.48,0
"PB","SANTA RITA",2008,"MARCUS ODILON RIBEIRO COUTINHO","1939-04-26","MASCULINO","PMDB",50.85,1
"PB","SANTA TERESINHA",2004,"JOSE DE ARIMATEIA NUNES CAMBOIM","1954-05-16","Masculino","PMDB",43.2923257176333,0
"PB","SANTA TERESINHA",2004,"RUI NOBREGA DE PONTES","1950-12-17","Masculino","PSDB",50.1757469244288,1
"PB","SANTA TERESINHA",2008,"DAVI CORDEIRO DE OLIVEIRA","1964-11-18","MASCULINO","PSDB",36.63,1
"PB","SANTA TERESINHA",2008,"JOSE ARIMATEIA NUNES CAMBOIM","1954-05-16","MASCULINO","PRB",32.87,0
"PB","SANTANA DE MANGUEIRA",2004,"DORGIVAL DE SOUSA NITAO","1936-12-15","Masculino","PSL",33.1478770131772,0
"PB","SANTANA DE MANGUEIRA",2004,"FRANCISCO UMBERTO PEREIRA","1966-03-24","Masculino","PFL",66.8521229868228,1
"PB","SANTANA DE MANGUEIRA",2008,"FRANCISCO UMBERTO PEREIRA","1966-03-24","MASCULINO","DEM",48.43,0
"PB","SANTANA DE MANGUEIRA",2008,"TANIA MANGUEIRA NITAO INACIO","1974-11-12","FEMININO","PTB",51.57,1
"PB","SANTANA DOS GARROTES",2004,"JOSE ALENCAR LIMA","1952-08-28","Masculino","PSDB",47.2554684275691,0
"PB","SANTANA DOS GARROTES",2004,"JOSE CARLOS SOARES","1966-03-05","Masculino","PMDB",52.7445315724309,1
"PB","SANTANA DOS GARROTES",2008,"JOSE ALENCAR LIMA","1952-08-28","MASCULINO","PSDB",50.14,1
"PB","SANTANA DOS GARROTES",2008,"WILLAME TEOTONIO DOS SANTOS","1948-06-21","MASCULINO","PSB",49.86,0
"PB","SANTAREM",2008,"LUCRECIA ADRIANA DE ANDRADE BARBOSA DANTAS","1978-07-08","FEMININO","PMDB",53.1,1
"PB","SANTAREM",2008,"VALCENY HERMINIO DE ANDRADE","1953-02-09","MASCULINO","PTB",46.9,0
"PB","SANTO ANDRE",2004,"JOSE HERCULANO MARINHO IRMAO","1947-01-25","Masculino","PHS",44.9765747006767,1
"PB","SANTO ANDRE",2004,"LUCIO FLAVIO COSME DE MEDEIROS","1959-08-31","Masculino","PDT",41.280583029672,0
